timestamp,site_id,energy_mwh
2024-07-03 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-03 07:00:00-07:00,PalmSprings_SolarFarm,19.2
2024-07-03 08:00:00-07:00,PalmSprings_SolarFarm,41.8
2024-07-03 09:00:00-07:00,PalmSprings_SolarFarm,54.4
2024-07-03 10:00:00-07:00,PalmSprings_SolarFarm,73.4
2024-07-03 11:00:00-07:00,PalmSprings_SolarFarm,87.6
2024-07-03 12:00:00-07:00,PalmSprings_SolarFarm,92.6
2024-07-03 13:00:00-07:00,PalmSprings_SolarFarm,91.9
2024-07-03 14:00:00-07:00,PalmSprings_SolarFarm,91.0
2024-07-03 15:00:00-07:00,PalmSprings_SolarFarm,89.2
2024-07-03 16:00:00-07:00,PalmSprings_SolarFarm,69.5
2024-07-03 17:00:00-07:00,PalmSprings_SolarFarm,54.9
2024-07-03 18:00:00-07:00,PalmSprings_SolarFarm,42.3
2024-07-03 19:00:00-07:00,PalmSprings_SolarFarm,20.6
2024-07-03 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-03 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-03 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-03 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 07:00:00-07:00,PalmSprings_SolarFarm,19.3
2024-07-04 08:00:00-07:00,PalmSprings_SolarFarm,37.9
2024-07-04 09:00:00-07:00,PalmSprings_SolarFarm,60.8
2024-07-04 10:00:00-07:00,PalmSprings_SolarFarm,70.2
2024-07-04 11:00:00-07:00,PalmSprings_SolarFarm,77.9
2024-07-04 12:00:00-07:00,PalmSprings_SolarFarm,89.7
2024-07-04 13:00:00-07:00,PalmSprings_SolarFarm,92.9
2024-07-04 14:00:00-07:00,PalmSprings_SolarFarm,88.1
2024-07-04 15:00:00-07:00,PalmSprings_SolarFarm,78.2
2024-07-04 16:00:00-07:00,PalmSprings_SolarFarm,76.0
2024-07-04 17:00:00-07:00,PalmSprings_SolarFarm,59.1
2024-07-04 18:00:00-07:00,PalmSprings_SolarFarm,37.3
2024-07-04 19:00:00-07:00,PalmSprings_SolarFarm,19.3
2024-07-04 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-04 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 07:00:00-07:00,PalmSprings_SolarFarm,20.8
2024-07-05 08:00:00-07:00,PalmSprings_SolarFarm,41.1
2024-07-05 09:00:00-07:00,PalmSprings_SolarFarm,53.7
2024-07-05 10:00:00-07:00,PalmSprings_SolarFarm,75.9
2024-07-05 11:00:00-07:00,PalmSprings_SolarFarm,77.2
2024-07-05 12:00:00-07:00,PalmSprings_SolarFarm,84.2
2024-07-05 13:00:00-07:00,PalmSprings_SolarFarm,86.2
2024-07-05 14:00:00-07:00,PalmSprings_SolarFarm,90.5
2024-07-05 15:00:00-07:00,PalmSprings_SolarFarm,80.8
2024-07-05 16:00:00-07:00,PalmSprings_SolarFarm,71.0
2024-07-05 17:00:00-07:00,PalmSprings_SolarFarm,57.9
2024-07-05 18:00:00-07:00,PalmSprings_SolarFarm,42.9
2024-07-05 19:00:00-07:00,PalmSprings_SolarFarm,20.3
2024-07-05 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-05 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 07:00:00-07:00,PalmSprings_SolarFarm,20.5
2024-07-06 08:00:00-07:00,PalmSprings_SolarFarm,37.5
2024-07-06 09:00:00-07:00,PalmSprings_SolarFarm,58.0
2024-07-06 10:00:00-07:00,PalmSprings_SolarFarm,73.9
2024-07-06 11:00:00-07:00,PalmSprings_SolarFarm,83.1
2024-07-06 12:00:00-07:00,PalmSprings_SolarFarm,96.8
2024-07-06 13:00:00-07:00,PalmSprings_SolarFarm,87.7
2024-07-06 14:00:00-07:00,PalmSprings_SolarFarm,97.2
2024-07-06 15:00:00-07:00,PalmSprings_SolarFarm,87.4
2024-07-06 16:00:00-07:00,PalmSprings_SolarFarm,69.3
2024-07-06 17:00:00-07:00,PalmSprings_SolarFarm,55.5
2024-07-06 18:00:00-07:00,PalmSprings_SolarFarm,37.2
2024-07-06 19:00:00-07:00,PalmSprings_SolarFarm,19.1
2024-07-06 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-06 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 07:00:00-07:00,PalmSprings_SolarFarm,21.4
2024-07-07 08:00:00-07:00,PalmSprings_SolarFarm,41.0
2024-07-07 09:00:00-07:00,PalmSprings_SolarFarm,58.0
2024-07-07 10:00:00-07:00,PalmSprings_SolarFarm,76.3
2024-07-07 11:00:00-07:00,PalmSprings_SolarFarm,82.2
2024-07-07 12:00:00-07:00,PalmSprings_SolarFarm,94.6
2024-07-07 13:00:00-07:00,PalmSprings_SolarFarm,100.0
2024-07-07 14:00:00-07:00,PalmSprings_SolarFarm,88.5
2024-07-07 15:00:00-07:00,PalmSprings_SolarFarm,84.1
2024-07-07 16:00:00-07:00,PalmSprings_SolarFarm,67.5
2024-07-07 17:00:00-07:00,PalmSprings_SolarFarm,60.0
2024-07-07 18:00:00-07:00,PalmSprings_SolarFarm,37.1
2024-07-07 19:00:00-07:00,PalmSprings_SolarFarm,20.5
2024-07-07 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-07 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 07:00:00-07:00,PalmSprings_SolarFarm,21.1
2024-07-08 08:00:00-07:00,PalmSprings_SolarFarm,40.6
2024-07-08 09:00:00-07:00,PalmSprings_SolarFarm,60.1
2024-07-08 10:00:00-07:00,PalmSprings_SolarFarm,67.9
2024-07-08 11:00:00-07:00,PalmSprings_SolarFarm,88.8
2024-07-08 12:00:00-07:00,PalmSprings_SolarFarm,89.3
2024-07-08 13:00:00-07:00,PalmSprings_SolarFarm,99.0
2024-07-08 14:00:00-07:00,PalmSprings_SolarFarm,91.6
2024-07-08 15:00:00-07:00,PalmSprings_SolarFarm,79.0
2024-07-08 16:00:00-07:00,PalmSprings_SolarFarm,68.0
2024-07-08 17:00:00-07:00,PalmSprings_SolarFarm,60.3
2024-07-08 18:00:00-07:00,PalmSprings_SolarFarm,42.2
2024-07-08 19:00:00-07:00,PalmSprings_SolarFarm,21.5
2024-07-08 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-08 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 07:00:00-07:00,PalmSprings_SolarFarm,21.5
2024-07-09 08:00:00-07:00,PalmSprings_SolarFarm,42.1
2024-07-09 09:00:00-07:00,PalmSprings_SolarFarm,62.0
2024-07-09 10:00:00-07:00,PalmSprings_SolarFarm,67.4
2024-07-09 11:00:00-07:00,PalmSprings_SolarFarm,86.9
2024-07-09 12:00:00-07:00,PalmSprings_SolarFarm,83.4
2024-07-09 13:00:00-07:00,PalmSprings_SolarFarm,94.7
2024-07-09 14:00:00-07:00,PalmSprings_SolarFarm,87.7
2024-07-09 15:00:00-07:00,PalmSprings_SolarFarm,81.9
2024-07-09 16:00:00-07:00,PalmSprings_SolarFarm,68.6
2024-07-09 17:00:00-07:00,PalmSprings_SolarFarm,61.6
2024-07-09 18:00:00-07:00,PalmSprings_SolarFarm,42.4
2024-07-09 19:00:00-07:00,PalmSprings_SolarFarm,19.4
2024-07-09 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-09 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 07:00:00-07:00,PalmSprings_SolarFarm,20.8
2024-07-10 08:00:00-07:00,PalmSprings_SolarFarm,38.8
2024-07-10 09:00:00-07:00,PalmSprings_SolarFarm,55.7
2024-07-10 10:00:00-07:00,PalmSprings_SolarFarm,75.1
2024-07-10 11:00:00-07:00,PalmSprings_SolarFarm,85.4
2024-07-10 12:00:00-07:00,PalmSprings_SolarFarm,94.1
2024-07-10 13:00:00-07:00,PalmSprings_SolarFarm,86.8
2024-07-10 14:00:00-07:00,PalmSprings_SolarFarm,89.2
2024-07-10 15:00:00-07:00,PalmSprings_SolarFarm,85.6
2024-07-10 16:00:00-07:00,PalmSprings_SolarFarm,69.0
2024-07-10 17:00:00-07:00,PalmSprings_SolarFarm,60.4
2024-07-10 18:00:00-07:00,PalmSprings_SolarFarm,39.3
2024-07-10 19:00:00-07:00,PalmSprings_SolarFarm,21.1
2024-07-10 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-10 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 07:00:00-07:00,PalmSprings_SolarFarm,19.1
2024-07-11 08:00:00-07:00,PalmSprings_SolarFarm,39.4
2024-07-11 09:00:00-07:00,PalmSprings_SolarFarm,54.6
2024-07-11 10:00:00-07:00,PalmSprings_SolarFarm,75.0
2024-07-11 11:00:00-07:00,PalmSprings_SolarFarm,83.2
2024-07-11 12:00:00-07:00,PalmSprings_SolarFarm,84.0
2024-07-11 13:00:00-07:00,PalmSprings_SolarFarm,87.8
2024-07-11 14:00:00-07:00,PalmSprings_SolarFarm,86.4
2024-07-11 15:00:00-07:00,PalmSprings_SolarFarm,83.3
2024-07-11 16:00:00-07:00,PalmSprings_SolarFarm,71.6
2024-07-11 17:00:00-07:00,PalmSprings_SolarFarm,60.9
2024-07-11 18:00:00-07:00,PalmSprings_SolarFarm,41.7
2024-07-11 19:00:00-07:00,PalmSprings_SolarFarm,22.1
2024-07-11 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-11 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 07:00:00-07:00,PalmSprings_SolarFarm,19.4
2024-07-12 08:00:00-07:00,PalmSprings_SolarFarm,40.7
2024-07-12 09:00:00-07:00,PalmSprings_SolarFarm,62.0
2024-07-12 10:00:00-07:00,PalmSprings_SolarFarm,77.1
2024-07-12 11:00:00-07:00,PalmSprings_SolarFarm,77.6
2024-07-12 12:00:00-07:00,PalmSprings_SolarFarm,89.4
2024-07-12 13:00:00-07:00,PalmSprings_SolarFarm,98.7
2024-07-12 14:00:00-07:00,PalmSprings_SolarFarm,88.9
2024-07-12 15:00:00-07:00,PalmSprings_SolarFarm,79.1
2024-07-12 16:00:00-07:00,PalmSprings_SolarFarm,67.3
2024-07-12 17:00:00-07:00,PalmSprings_SolarFarm,61.9
2024-07-12 18:00:00-07:00,PalmSprings_SolarFarm,36.9
2024-07-12 19:00:00-07:00,PalmSprings_SolarFarm,21.2
2024-07-12 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-12 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 07:00:00-07:00,PalmSprings_SolarFarm,21.0
2024-07-13 08:00:00-07:00,PalmSprings_SolarFarm,43.3
2024-07-13 09:00:00-07:00,PalmSprings_SolarFarm,56.3
2024-07-13 10:00:00-07:00,PalmSprings_SolarFarm,69.0
2024-07-13 11:00:00-07:00,PalmSprings_SolarFarm,86.6
2024-07-13 12:00:00-07:00,PalmSprings_SolarFarm,85.7
2024-07-13 13:00:00-07:00,PalmSprings_SolarFarm,94.6
2024-07-13 14:00:00-07:00,PalmSprings_SolarFarm,91.9
2024-07-13 15:00:00-07:00,PalmSprings_SolarFarm,88.4
2024-07-13 16:00:00-07:00,PalmSprings_SolarFarm,71.3
2024-07-13 17:00:00-07:00,PalmSprings_SolarFarm,60.5
2024-07-13 18:00:00-07:00,PalmSprings_SolarFarm,42.7
2024-07-13 19:00:00-07:00,PalmSprings_SolarFarm,19.5
2024-07-13 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-13 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 07:00:00-07:00,PalmSprings_SolarFarm,20.4
2024-07-14 08:00:00-07:00,PalmSprings_SolarFarm,42.6
2024-07-14 09:00:00-07:00,PalmSprings_SolarFarm,54.5
2024-07-14 10:00:00-07:00,PalmSprings_SolarFarm,77.3
2024-07-14 11:00:00-07:00,PalmSprings_SolarFarm,88.8
2024-07-14 12:00:00-07:00,PalmSprings_SolarFarm,90.5
2024-07-14 13:00:00-07:00,PalmSprings_SolarFarm,90.3
2024-07-14 14:00:00-07:00,PalmSprings_SolarFarm,83.2
2024-07-14 15:00:00-07:00,PalmSprings_SolarFarm,87.0
2024-07-14 16:00:00-07:00,PalmSprings_SolarFarm,76.2
2024-07-14 17:00:00-07:00,PalmSprings_SolarFarm,57.7
2024-07-14 18:00:00-07:00,PalmSprings_SolarFarm,43.1
2024-07-14 19:00:00-07:00,PalmSprings_SolarFarm,21.3
2024-07-14 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-14 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 07:00:00-07:00,PalmSprings_SolarFarm,18.9
2024-07-15 08:00:00-07:00,PalmSprings_SolarFarm,40.0
2024-07-15 09:00:00-07:00,PalmSprings_SolarFarm,56.1
2024-07-15 10:00:00-07:00,PalmSprings_SolarFarm,74.6
2024-07-15 11:00:00-07:00,PalmSprings_SolarFarm,81.2
2024-07-15 12:00:00-07:00,PalmSprings_SolarFarm,97.1
2024-07-15 13:00:00-07:00,PalmSprings_SolarFarm,96.4
2024-07-15 14:00:00-07:00,PalmSprings_SolarFarm,92.3
2024-07-15 15:00:00-07:00,PalmSprings_SolarFarm,89.0
2024-07-15 16:00:00-07:00,PalmSprings_SolarFarm,67.4
2024-07-15 17:00:00-07:00,PalmSprings_SolarFarm,61.9
2024-07-15 18:00:00-07:00,PalmSprings_SolarFarm,40.4
2024-07-15 19:00:00-07:00,PalmSprings_SolarFarm,21.1
2024-07-15 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-15 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 07:00:00-07:00,PalmSprings_SolarFarm,19.7
2024-07-16 08:00:00-07:00,PalmSprings_SolarFarm,40.3
2024-07-16 09:00:00-07:00,PalmSprings_SolarFarm,60.4
2024-07-16 10:00:00-07:00,PalmSprings_SolarFarm,67.4
2024-07-16 11:00:00-07:00,PalmSprings_SolarFarm,83.3
2024-07-16 12:00:00-07:00,PalmSprings_SolarFarm,91.8
2024-07-16 13:00:00-07:00,PalmSprings_SolarFarm,91.2
2024-07-16 14:00:00-07:00,PalmSprings_SolarFarm,88.8
2024-07-16 15:00:00-07:00,PalmSprings_SolarFarm,79.4
2024-07-16 16:00:00-07:00,PalmSprings_SolarFarm,76.1
2024-07-16 17:00:00-07:00,PalmSprings_SolarFarm,60.9
2024-07-16 18:00:00-07:00,PalmSprings_SolarFarm,39.8
2024-07-16 19:00:00-07:00,PalmSprings_SolarFarm,20.6
2024-07-16 20:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 21:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 22:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-16 23:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-17 00:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-17 01:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-17 02:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-17 03:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-17 04:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-17 05:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-17 06:00:00-07:00,PalmSprings_SolarFarm,0.0
2024-07-17 07:00:00-07:00,PalmSprings_SolarFarm,20.4
2024-07-17 08:00:00-07:00,PalmSprings_SolarFarm,39.4
2024-07-17 09:00:00-07:00,PalmSprings_SolarFarm,59.9
2024-07-17 10:00:00-07:00,PalmSprings_SolarFarm,73.1
2024-07-17 11:00:00-07:00,PalmSprings_SolarFarm,84.8
2024-07-17 12:00:00-07:00,PalmSprings_SolarFarm,90.0
2024-07-17 13:00:00-07:00,PalmSprings_SolarFarm,98.4
2024-07-17 14:00:00-07:00,PalmSprings_SolarFarm,86.9
